d,v
2012-11-14,45438
2012-11-15,45356
2012-11-16,45364
2012-11-19,45344
2012-11-20,45292
2012-11-21,45295
2012-11-22,45286
2012-11-23,45285
2012-11-27,45267
2012-11-28,45169
2012-11-29,45122
2012-11-30,45238
2012-12-03,45293
2012-12-04,45315
2012-12-05,45289
2012-12-06,45291
2012-12-07,45397
2012-12-10,45491
2012-12-11,45617
2012-12-12,45678
2012-12-13,45684
2012-12-14,43070
2012-12-17,43043
2012-12-18,43110
2012-12-19,43131
2012-12-20,43162
2012-12-21,43292
2012-12-26,43390
2012-12-27,43451
2012-12-28,43194
2012-12-31,43290
2013-01-02,43232
2013-01-03,43196
2013-01-04,43047
2013-01-07,43046
2013-01-08,42971
2013-01-09,42950
2013-01-10,43004
2013-01-11,42980
2013-01-14,43009
2013-01-15,43004
2013-01-16,43032
2013-01-17,43084
2013-01-18,43058
2013-01-21,43055
2013-01-22,43015
2013-01-23,42940
2013-01-24,42832
2013-01-25,42766
2013-01-28,42707
2013-01-29,42590
2013-01-30,42531
2013-02-01,42648
2013-02-04,42657
2013-02-05,42673
2013-02-06,42568
2013-02-07,42405
2013-02-08,42301
2013-02-13,42295
2013-02-14,42195
2013-02-15,42171
2013-02-18,42175
2013-02-19,42017
2013-02-21,41877
2013-02-22,41803
2013-02-25,41844
2013-02-26,41821
2013-02-27,41540
2013-02-28,41609
2013-03-01,41576
2013-03-04,41518
2013-03-05,41502
2013-03-06,41492
2013-03-07,41456
2013-03-08,41528
2013-03-11,41497
2013-03-12,41406
2013-03-13,41377
2013-03-14,41399
2013-03-15,41242
2013-03-18,41205
2013-03-19,41085
2013-03-20,40988
2013-03-21,41038
2013-03-22,40945
2013-03-25,40867
2013-03-26,40807
2013-03-27,40446
2013-04-03,40413
2013-04-04,40384
2013-04-05,40451
2013-04-08,40413
2013-04-09,40450
2013-04-10,40425
2013-04-11,40448
2013-04-12,40326
2013-04-15,39998
2013-04-16,40064
2013-04-17,39816
2013-04-18,39793
2013-04-19,39801
2013-04-22,39790
2013-04-23,39725
2013-04-24,39710
2013-04-25,39778
2013-04-26,39750
2013-04-29,39642
2013-04-30,39532
2013-05-02,39559
2013-05-03,39440
2013-05-06,39443
2013-05-07,39361
2013-05-08,39280
2013-05-09,39220
2013-05-10,39152
2013-05-13,39122
2013-05-14,39072
2013-05-15,38952
2013-05-16,38868
2013-05-17,38819
2013-05-20,38840
2013-05-21,38802
2013-05-22,38768
2013-05-23,38748
2013-05-24,38814
2013-05-27,38821
2013-05-28,38674
2013-05-29,38540
2013-05-30,38649
2013-05-31,38551
2013-06-03,38616
2013-06-04,38520
2013-06-05,38514
2013-06-06,38520
2013-06-07,38598
2013-06-10,38641
2013-06-11,38599
2013-06-12,38610
2013-06-13,38530
2013-06-14,38375
2013-06-17,38298
2013-06-18,38286
2013-06-19,38298
2013-06-24,38038
2013-06-25,37944
2013-06-26,37782
2013-06-27,37595
2013-06-28,37005
2013-07-01,37132
2013-07-02,37156
2013-07-03,37213
2013-07-04,37205
2013-07-05,37130
2013-07-08,37229
2013-07-10,37333
2013-07-11,37416
2013-07-12,37469
2013-07-15,37461
2013-07-16,37444
2013-07-17,37413
2013-07-18,37435
2013-07-19,37464
2013-07-22,37471
2013-07-23,37416
2013-07-24,37365
2013-07-25,37303
2013-07-26,37312
2013-07-29,37296
2013-07-30,36924
2013-07-31,37049
2013-08-01,37034
2013-08-02,37089
2013-08-05,37084
2013-08-06,37026
2013-08-07,37022
2013-08-08,37068
2013-08-09,37061
2013-08-12,37060
2013-08-13,36993
2013-08-14,36963
2013-08-15,37024
2013-08-16,37056
2013-08-20,37083
2013-08-21,37053
2013-08-22,37010
2013-08-23,37011
2013-08-26,36929
2013-08-27,36911
2013-08-28,36878
2013-08-29,36837
2013-08-30,36678
2013-09-02,36676
2013-09-03,36722
2013-09-04,36668
2013-09-05,36708
2013-09-06,36717
2013-09-09,36652
2013-09-10,36578
2013-09-11,36491
2013-09-12,35261
2013-09-13,35195
2013-09-16,35150
2013-09-17,34965
2013-09-18,35107
2013-09-19,35179
2013-09-20,35000
2013-09-23,35021
2013-09-24,35059
2013-09-25,34994
2013-09-26,34891
2013-09-27,34692
2013-09-30,34741
2013-10-01,34825
2013-10-02,34714
2013-10-03,34615
2013-10-04,34746
2013-10-07,34707
2013-10-08,34632
2013-10-09,34678
2013-10-10,34538
2013-10-11,34402
2013-10-15,34387
2013-10-16,34410
2013-10-17,34339
2013-10-18,34247
2013-10-21,34112
2013-10-22,34090
2013-10-23,33984
2013-10-24,34014
2013-10-25,33971
2013-10-28,33617
2013-10-29,33369
2013-10-30,33238
2013-10-31,33232
2013-11-01,33312
2013-11-04,33236
2013-11-05,33070
2013-11-07,33055
2013-11-08,32966
2013-11-11,32954
2013-11-12,32624
2013-11-13,32502
2013-11-14,32494
2013-11-15,32389
2013-11-18,32150
2013-11-19,31980
2013-11-20,31786
2013-11-21,31541
2013-11-22,31399
2013-11-26,31319
2013-11-27,31156
2013-11-28,31199
2013-11-29,30799
2013-12-02,30665
2013-12-03,30589
2013-12-04,30509
2013-12-05,30383
2013-12-06,30467
2013-12-09,30470
2013-12-10,30430
2013-12-11,30587
2013-12-12,30525
2013-12-13,30509
2013-12-16,30610
2013-12-17,30574
2013-12-18,30634
2013-12-19,30656
2013-12-20,30680
2013-12-23,30702
2013-12-26,30777
2013-12-27,30828
2013-12-30,30599
2014-01-02,30586
2014-01-03,30529
2014-01-06,30352
2014-01-07,30437
2014-01-08,30230
2014-01-09,30222
2014-01-10,30156
2014-01-13,30105
2014-01-14,30025
2014-01-15,29863
2014-01-16,29692
2014-01-17,29681
2014-01-20,29682
2014-01-21,29405
2014-01-22,29325
2014-01-23,29074
2014-01-24,28872
2014-01-27,28704
2014-01-28,28455
2014-01-29,28201
2014-01-30,27822
2014-01-31,27748
2014-02-03,27795
2014-02-04,27779
2014-02-05,27774
2014-02-06,27735
2014-02-07,27784
2014-02-10,27644
2014-02-11,27709
2014-02-12,27728
2014-02-13,27754
2014-02-14,27712
2014-02-17,27728
2014-02-18,27718
2014-02-19,27716
2014-02-20,27606
2014-02-21,27588
2014-02-24,27575
2014-02-25,27575
2014-02-26,27482
2014-02-27,27373
2014-02-28,27546
2014-03-05,27646
2014-03-06,27644
2014-03-07,27636
2014-03-10,27610
2014-03-11,27618
2014-03-12,27462
2014-03-13,27472
2014-03-14,27471
2014-03-17,27318
2014-03-18,27208
2014-03-19,27165
2014-03-20,27133
2014-03-21,27156
2014-03-25,27089
2014-03-26,27106
2014-03-27,26939
2014-03-28,26910
2014-03-31,27007
2014-04-01,26989
2014-04-03,26729
2014-04-04,27213
2014-04-07,27331
2014-04-08,27469
2014-04-09,27608
2014-04-10,27636
2014-04-11,27743
2014-04-14,27756
2014-04-15,27768
2014-04-16,27813
2014-04-21,27817
2014-04-22,27820
2014-04-23,27831
2014-04-24,27903
2014-04-25,28105
2014-04-28,28172
2014-04-29,28112
2014-04-30,28220
2014-05-05,28249
2014-05-06,28297
2014-05-07,28307
2014-05-08,28323
2014-05-09,28336
2014-05-12,28356
2014-05-13,28358
2014-05-14,28373
2014-05-15,28383
2014-05-16,28391
2014-05-19,28390
2014-05-20,28398
2014-05-21,28350
2014-05-22,28433
2014-05-23,28514
2014-05-26,28514
2014-05-27,28499
2014-05-28,28541
2014-05-29,28520
2014-05-30,28542
2014-06-02,28599
2014-06-03,28627
2014-06-04,28639
2014-06-05,28635
2014-06-06,28623
2014-06-09,28789
2014-06-10,28781
2014-06-11,28800
2014-06-12,28820
2014-06-13,28844
2014-06-16,28834
2014-06-17,28841
2014-06-18,28872
2014-06-19,28884
2014-06-23,28893
2014-06-24,29025
2014-06-25,29073
2014-06-26,29133
2014-06-27,29255
2014-06-30,29278
2014-07-01,29339
2014-07-02,29352
2014-07-03,29478
2014-07-04,29478
2014-07-07,29537
2014-07-08,29545
2014-07-10,29621
2014-07-11,29632
2014-07-14,29626
2014-07-15,29633
2014-07-16,29637
2014-07-17,29672
2014-07-18,29676
2014-07-21,29692
2014-07-22,29694
2014-07-23,29700
2014-07-24,29713
2014-07-25,29704
2014-07-28,29018
2014-07-29,29018
2014-07-30,28801
2014-07-31,29003
2014-08-01,28997
2014-08-04,28893
2014-08-05,28928
2014-08-06,28932
2014-08-07,28957
2014-08-08,28962
2014-08-11,28961
2014-08-12,28962
2014-08-13,28970
2014-08-14,28971
2014-08-15,28953
2014-08-19,28952
2014-08-20,28923
2014-08-21,28859
2014-08-22,28781
2014-08-25,28675
2014-08-26,28587
2014-08-27,28606
2014-08-28,28635
2014-08-29,28620
2014-09-01,28614
2014-09-02,28551
2014-09-03,28507
2014-09-04,28471
2014-09-05,28385
2014-09-08,28337
2014-09-09,28432
2014-09-10,28414
2014-09-11,28412
2014-09-12,28394
2014-09-15,28228
2014-09-16,28283
2014-09-17,28272
2014-09-18,28275
2014-09-19,28224
2014-09-22,28221
2014-09-23,28222
2014-09-24,28215
2014-09-25,28183
2014-09-26,28008
2014-09-29,27881
2014-09-30,27866
2014-10-01,27921
2014-10-02,27948
2014-10-03,27785
2014-10-06,27762
2014-10-07,27734
2014-10-08,27676
2014-10-09,27620
2014-10-10,27591
2014-10-14,27589
2014-10-15,27437
2014-10-16,27446
2014-10-17,27299
2014-10-20,27282
2014-10-21,27359
2014-10-22,27377
2014-10-23,27402
2014-10-24,27412
2014-10-27,27338
2014-10-28,27356
2014-10-29,27346
2014-10-30,28109
2014-10-31,28111
2014-11-03,28077
2014-11-04,28068
2014-11-05,28075
2014-11-07,28108
2014-11-10,28170
2014-11-11,28172
2014-11-12,28176
2014-11-13,28207
2014-11-14,28288
2014-11-17,28793
2014-11-18,28816
2014-11-19,28817
2014-11-20,28816
2014-11-21,28812
2014-11-25,28889
2014-11-26,28895
2014-11-27,28872
2014-11-28,28911
2014-12-01,28941
2014-12-02,28897
2014-12-03,28909
2014-12-04,28905
2014-12-05,28931
2014-12-09,29189
2014-12-10,29212
2014-12-11,30185
2014-12-12,30269
2014-12-15,30271
2014-12-16,30442
2014-12-17,30715
2014-12-18,30823
2014-12-19,30855
2014-12-22,30930
2014-12-23,31076
2014-12-24,31116
2014-12-29,31159
2014-12-30,31443
2015-01-02,31337
2015-01-05,31313
2015-01-06,31315
2015-01-07,31248
2015-01-08,31073
2015-01-09,31076
2015-01-12,31103
2015-01-13,31281
2015-01-14,31298
2015-01-15,31318
2015-01-16,31311
2015-01-19,31315
2015-01-20,31276
2015-01-21,31262
2015-01-22,31265
2015-01-23,31229
2015-01-26,31287
2015-01-27,31300
2015-01-28,31304
2015-01-29,31350
2015-01-30,31452
2015-02-02,31403
2015-02-03,31240
2015-02-04,31239
2015-02-05,31269
2015-02-06,31284
2015-02-09,31291
2015-02-10,31315
2015-02-11,31316
2015-02-12,31353
2015-02-13,31354
2015-02-18,31333
2015-02-19,31344
2015-02-20,31360
2015-02-23,31381
2015-02-24,31403
2015-02-25,31406
2015-02-26,31412
2015-02-27,31470
2015-03-02,31467
2015-03-03,31458
2015-03-04,31449
2015-03-05,31440
2015-03-06,31405
2015-03-09,31395
2015-03-10,31393
2015-03-11,31368
2015-03-12,31380
2015-03-13,31391
2015-03-16,31428
2015-03-17,31419
2015-03-18,31423
2015-03-19,31431
2015-03-20,31441
2015-03-25,31457
2015-03-26,31465
2015-03-27,31464
2015-03-30,31460
2015-03-31,31490
2015-04-01,31505
2015-04-06,31510
2015-04-07,31513
2015-04-08,31516
2015-04-09,31516
2015-04-10,31524
2015-04-13,31524
2015-04-14,31523
2015-04-15,31507
2015-04-16,31515
2015-04-17,31419
2015-04-20,31424
2015-04-21,31440
2015-04-22,31438
2015-04-23,32688
2015-04-24,32687
2015-04-27,32687
2015-04-28,33221
2015-04-29,33910
2015-04-30,33909
2015-05-04,33910
2015-05-05,33901
2015-05-06,33905
2015-05-07,33874
2015-05-08,33852
2015-05-11,33856
2015-05-12,33866
2015-05-13,33860
2015-05-14,33861
2015-05-15,33866
2015-05-18,33871
2015-05-19,33868
2015-05-20,33873
2015-05-21,33875
2015-05-22,33881
2015-05-26,33818
2015-05-27,33817
2015-05-28,33272
2015-05-29,33283
2015-06-01,33283
2015-06-02,33288
2015-06-03,33280
2015-06-04,33306
2015-06-05,33285
2015-06-08,33288
2015-06-09,33795
2015-06-10,33807
2015-06-11,33813
2015-06-12,33813
2015-06-15,33817
2015-06-16,33816
2015-06-17,33818
2015-06-18,33824
2015-06-19,33829
2015-06-22,33821
2015-06-23,33816
2015-06-24,33821
2015-06-25,33835
2015-06-26,33833
2015-06-29,33842
2015-06-30,33851
2015-07-01,33847
2015-07-02,33850
2015-07-03,33849
2015-07-06,33834
2015-07-07,33829
2015-07-08,33829
2015-07-10,33834
2015-07-13,33841
2015-07-14,33837
2015-07-15,33843
2015-07-16,33843
2015-07-17,33853
2015-07-20,33845
2015-07-21,33861
2015-07-22,33928
2015-07-23,33929
2015-07-24,33933
2015-07-27,33931
2015-07-28,33933
2015-07-29,33931
2015-07-30,33927
2015-07-31,33943
2015-08-03,33915
2015-08-04,33888
2015-08-05,33849
2015-08-06,33837
2015-08-07,33837
2015-08-10,33842
2015-08-11,33712
2015-08-12,33692
2015-08-13,33632
2015-08-14,33653
2015-08-18,33663
2015-08-19,33664
2015-08-20,33674
2015-08-21,33684
2015-08-24,33674
2015-08-25,33634
2015-08-26,33606
2015-08-27,33599
2015-08-28,33598
2015-08-31,33606
2015-09-01,33582
2015-09-02,33569
2015-09-03,33542
2015-09-04,33552
2015-09-07,33546
2015-09-08,33521
2015-09-09,33500
2015-09-10,33499
2015-09-11,33505
2015-09-14,33492
2015-09-15,33453
2015-09-16,33445
2015-09-17,33452
2015-09-18,33425
2015-09-21,33396
2015-09-22,33401
2015-09-23,33338
2015-09-24,33343
2015-09-25,33104
2015-09-28,33318
2015-09-29,33288
2015-09-30,33257
2015-10-01,32471
2015-10-02,32462
2015-10-05,27713
2015-10-06,27722
2015-10-07,27691
2015-10-08,27747
2015-10-09,27758
2015-10-13,27753
2015-10-14,27755
2015-10-15,27636
2015-10-16,27635
2015-10-19,27389
2015-10-20,27389
2015-10-21,27335
2015-10-22,27300
2015-10-23,27305
2015-10-26,27162
2015-10-27,27060
2015-10-28,27037
2015-10-29,26965
2015-10-30,26970
2015-11-02,26938
2015-11-03,26877
2015-11-04,26807
2015-11-05,26710
2015-11-09,26440
2015-11-10,26391
2015-11-11,26278
2015-11-12,26246
2015-11-13,26203
2015-11-16,26111
2015-11-17,25924
2015-11-18,25933
2015-11-19,25889
2015-11-20,25841
2015-11-23,25812
2015-11-24,25782
2015-11-25,25768
2015-11-26,25761
2015-11-30,25615
2015-12-01,25410
2015-12-02,25184
2015-12-03,25046
2015-12-04,25030
2015-12-09,25092
2015-12-10,24862
2015-12-11,24661
2015-12-14,24473
2015-12-15,24290
2015-12-16,24164
2015-12-17,24141
2015-12-18,24396
2015-12-21,24417
2015-12-22,24441
2015-12-23,24720
2015-12-24,24858
2015-12-28,25077
2015-12-29,25267
2015-12-30,25385
2015-12-31,25563
2016-01-04,25515
2016-01-05,25512
2016-01-06,25668
2016-01-07,25671
2016-01-08,25559
2016-01-11,25710
2016-01-12,25610
2016-01-13,25591
2016-01-14,25543
2016-01-15,25645
2016-01-18,25665
2016-01-19,25587
2016-01-20,25546
2016-01-21,25369
2016-01-22,25375
2016-01-25,25389
2016-01-26,25414
2016-01-27,25322
2016-01-28,25243
2016-01-29,30074
2016-02-01,29985
2016-02-02,29928
2016-02-03,29892
2016-02-04,29835
2016-02-05,29674
2016-02-10,29732
2016-02-11,29833
2016-02-12,29656
2016-02-15,29676
2016-02-16,29437
2016-02-17,29317
2016-02-18,29273
2016-02-19,29178
2016-02-22,29068
2016-02-23,28890
2016-02-24,28860
2016-02-25,28767
2016-02-26,28551
2016-02-29,28399
2016-03-01,28195
2016-03-02,28124
2016-03-03,28121
2016-03-04,28215
2016-03-07,28167
2016-03-08,28164
2016-03-09,28113
2016-03-10,28130
2016-03-11,28145
2016-03-14,28029
2016-03-15,27849
2016-03-16,29080
2016-03-17,29238
2016-03-18,29195
2016-03-21,29149
2016-03-22,29117
2016-03-23,29886
2016-03-28,29842
2016-03-29,29881
2016-03-30,29852
2016-03-31,29572
2016-04-01,29407
2016-04-04,29421
2016-04-05,29544
2016-04-06,29462
2016-04-07,29557
2016-04-08,29512
2016-04-11,29524
2016-04-12,29528
2016-04-13,29442
2016-04-14,29353
2016-04-15,29239
2016-04-18,29224
2016-04-19,29295
2016-04-20,29254
2016-04-21,29186
2016-04-22,35043
2016-04-25,35009
2016-04-26,34906
2016-04-27,34741
2016-04-28,34655
2016-04-29,34380
2016-05-02,34314
2016-05-03,34220
2016-05-04,31518
2016-05-05,31392
2016-05-06,31311
2016-05-09,30986
2016-05-10,31077
2016-05-11,31176
2016-05-12,31079
2016-05-13,31348
2016-05-16,31356
2016-05-17,31632
2016-05-18,31645
2016-05-19,32088
2016-05-20,32033
2016-05-23,32268
2016-05-24,31643
2016-05-26,30829
2016-05-27,30391
2016-05-30,30348
2016-05-31,30171
2016-06-01,30742
2016-06-02,30757
2016-06-03,31033
2016-06-06,30936
2016-06-07,30849
2016-06-08,30987
2016-06-09,30981
2016-06-10,31354
2016-06-13,31263
2016-06-14,31219
2016-06-15,32190
2016-06-16,32137
2016-06-21,32095
2016-06-22,32045
2016-06-23,32024
2016-06-24,31858
2016-06-27,31708
2016-06-28,31707
2016-06-29,31112
2016-06-30,30507
2016-07-01,30749
2016-07-04,30768
2016-07-05,30737
2016-07-06,33425
2016-07-07,33673
2016-07-11,33647
2016-07-12,33886
2016-07-13,33986
2016-07-14,33977
2016-07-15,33927
2016-07-18,33845
2016-07-19,34039
2016-07-20,33900
2016-07-21,33849
2016-07-22,33784
2016-07-25,33691
2016-07-26,34290
2016-07-27,34274
2016-07-28,34244
2016-07-29,32511
2016-08-01,32628
2016-08-02,32618
2016-08-03,32497
2016-08-04,32479
2016-08-05,32453
2016-08-08,32488
2016-08-09,32535
2016-08-10,32566
2016-08-11,32425
2016-08-12,32251
2016-08-16,32239
2016-08-17,32087
2016-08-18,32338
2016-08-19,31963
2016-08-22,31965
2016-08-23,31931
2016-08-24,31847
2016-08-25,31924
2016-08-26,31809
2016-08-29,31557
2016-08-30,31432
2016-08-31,31150
2016-09-01,31102
2016-09-02,31070
2016-09-05,31126
2016-09-06,31324
2016-09-07,31330
2016-09-08,31265
2016-09-09,31274
2016-09-12,31250
2016-09-13,31084
2016-09-14,31028
2016-09-15,30873
2016-09-16,30813
2016-09-19,30743
2016-09-20,30697
2016-09-21,30710
2016-09-22,30736
2016-09-23,30748
2016-09-26,30708
2016-09-27,30596
2016-09-28,30389
2016-09-29,30009
2016-09-30,29902
2016-10-03,32296
2016-10-04,32469
2016-10-05,32510
2016-10-06,32469
2016-10-07,32533
2016-10-11,32457
2016-10-12,35553
2016-10-13,35482
2016-10-14,35545
2016-10-17,39331
2016-10-18,39715
2016-10-19,39651
2016-10-20,40632
2016-10-21,40264
2016-10-24,40572
2016-10-25,40840
2016-10-26,40885
2016-10-27,39841
2016-10-28,40020
2016-10-31,37210
2016-11-01,37533
2016-11-02,37622
2016-11-03,37616
2016-11-04,37940
2016-11-07,37691
2016-11-08,38070
2016-11-09,38058
2016-11-10,38016
2016-11-11,37958
2016-11-14,37938
2016-11-15,37901
2016-11-16,37875
2016-11-17,37426
2016-11-18,37283
2016-11-21,37461
2016-11-22,37610
2016-11-23,37554
2016-11-24,37575
2016-11-25,37682
2016-11-29,37561
2016-11-30,37378
2016-12-01,37275
2016-12-02,37536
2016-12-05,37537
2016-12-06,37592
2016-12-07,37811
2016-12-12,36776
2016-12-13,36869
2016-12-14,37007
2016-12-15,36878
2016-12-16,37086
2016-12-19,37203
2016-12-20,37930
2016-12-21,38189
2016-12-22,38173
2016-12-23,38511
2016-12-26,38509
2016-12-27,38956
2016-12-28,39204
2016-12-29,39362
2016-12-30,39308
2017-01-02,39296
2017-01-03,39486
2017-01-04,39580
2017-01-05,39856
2017-01-06,39802
2017-01-09,39661
2017-01-10,39702
2017-01-11,39665
2017-01-12,39890
2017-01-13,40114
2017-01-16,40135
2017-01-17,40202
2017-01-18,40134
2017-01-19,40051
2017-01-20,40003
2017-01-23,40002
2017-01-24,39915
2017-01-25,39884
2017-01-26,46634
2017-01-27,46651
2017-01-30,46847
2017-01-31,46887
2017-02-01,46750
2017-02-02,46647
2017-02-03,46653
2017-02-06,46705
2017-02-07,46743
2017-02-08,47178
2017-02-09,47178
2017-02-10,47431
2017-02-13,47360
2017-02-14,47188
2017-02-15,48624
2017-02-16,48702
2017-02-17,49085
2017-02-20,49052
2017-02-21,50751
2017-02-22,50768
2017-02-23,50801
2017-02-24,50608
2017-03-01,50551
2017-03-02,51114
2017-03-03,51010
2017-03-06,51495
2017-03-07,51457
2017-03-08,51494
2017-03-09,51599
2017-03-10,51651
2017-03-13,51816
2017-03-14,51772
2017-03-15,51618
2017-03-16,51649
2017-03-17,51667
2017-03-20,51929
2017-03-21,51950
2017-03-22,51926
2017-03-23,51745
2017-03-27,51661
2017-03-28,51515
2017-03-29,51190
2017-03-30,50907
2017-03-31,50522
2017-04-03,51851
2017-04-04,51885
2017-04-05,51926
2017-04-06,52008
2017-04-07,52091
2017-04-10,52088
2017-04-11,52246
2017-04-12,52696
2017-04-17,48579
2017-04-18,49095
2017-04-19,48944
2017-04-20,48892
2017-04-21,48314
2017-04-24,48349
2017-04-25,48260
2017-04-26,48176
2017-04-27,48460
2017-04-28,48217
2017-05-02,48227
2017-05-03,48361
2017-05-04,48336
2017-05-05,48360
2017-05-08,48032
2017-05-09,48040
2017-05-10,48056
2017-05-11,48075
2017-05-12,48628
2017-05-15,48566
2017-05-16,48659
2017-05-17,48627
2017-05-18,48400
2017-05-19,48027
2017-05-22,47855
2017-05-23,47468
2017-05-24,46767
2017-05-26,45872
2017-05-29,45851
2017-05-30,45814
2017-05-31,46146
2017-06-01,45082
2017-06-02,45070
2017-06-05,45142
2017-06-06,45093
2017-06-07,45080
2017-06-08,44922
2017-06-09,44899
2017-06-12,44775
2017-06-13,44641
2017-06-14,44733
2017-06-15,44632
2017-06-16,44780
2017-06-19,44758
2017-06-21,45872
2017-06-22,45917
2017-06-23,45897
2017-06-26,45687
2017-06-27,45546
2017-06-28,47703
2017-06-29,46997
2017-06-30,47995
2017-07-03,47819
2017-07-04,47761
2017-07-05,47793
2017-07-06,47995
2017-07-07,48569
2017-07-10,48512
2017-07-11,48455
2017-07-12,48327
2017-07-13,48273
2017-07-14,48246
2017-07-17,47951
2017-07-18,47781
2017-07-19,47702
2017-07-20,48115
2017-07-21,48138
2017-07-24,47869
2017-07-25,47513
2017-07-26,47391
2017-07-27,47471
2017-07-28,47098
2017-07-31,47014
2017-08-01,46840
2017-08-02,46821
2017-08-03,46770
2017-08-04,49305
2017-08-07,49081
2017-08-08,48982
2017-08-09,48641
2017-08-10,48366
2017-08-11,48216
2017-08-14,47754
2017-08-15,47740
2017-08-16,47848
2017-08-17,48049
2017-08-18,47992
2017-08-22,47941
2017-08-23,47783
2017-08-24,47908
2017-08-25,49022
2017-08-28,49381
2017-08-29,49343
2017-08-30,49235
2017-08-31,48877
2017-09-01,49433
2017-09-04,49477
2017-09-05,51296
2017-09-06,51317
2017-09-07,51240
2017-09-08,51274
2017-09-11,51078
2017-09-12,50890
2017-09-13,51043
2017-09-14,50975
2017-09-15,51024
2017-09-18,50839
2017-09-19,51112
2017-09-20,51366
2017-09-21,51292
2017-09-22,51331
2017-09-25,51158
2017-09-26,50971
2017-09-27,50889
2017-09-28,50515
2017-09-29,50237
2017-10-02,50646
2017-10-03,50655
2017-10-04,50726
2017-10-05,50847
2017-10-06,50860
2017-10-09,50892
2017-10-10,51077
2017-10-11,50943
2017-10-12,51913
2017-10-13,52852
2017-10-17,52591
2017-10-18,52456
2017-10-19,52501
2017-10-20,51942
2017-10-23,51986
2017-10-24,51921
2017-10-25,51884
2017-10-26,51864
2017-10-27,51903
2017-10-30,51995
2017-10-31,51810
2017-11-01,52124
2017-11-02,52210
2017-11-03,52066
2017-11-07,51563
2017-11-08,51599
2017-11-09,54748
2017-11-10,54730
2017-11-13,54750
2017-11-14,54746
2017-11-15,54653
2017-11-16,54571
2017-11-17,54503
2017-11-21,54599
2017-11-22,55004
2017-11-23,54928
2017-11-24,54968
2017-11-27,54919
2017-11-28,54764
2017-11-29,54662
2017-11-30,54563
2017-12-01,54905
2017-12-04,54849
2017-12-05,54749
2017-12-06,54816
2017-12-07,55163
2017-12-11,55300
2017-12-12,55308
2017-12-13,55417
2017-12-14,55502
2017-12-15,55997
2017-12-18,55906
2017-12-19,55932
2017-12-20,56086
2017-12-21,56224
2017-12-22,56415
2017-12-26,56339
2017-12-27,56280
2017-12-28,56149
2017-12-29,55055
2018-01-02,55731
2018-01-03,55706
2018-01-04,55623
2018-01-05,55459
2018-01-08,55261
2018-01-09,55130
2018-01-10,55022
2018-01-11,63906
2018-01-12,63683
2018-01-15,63746
2018-01-16,63588
2018-01-17,63504
2018-01-18,63378
2018-01-19,63225
2018-01-22,63148
2018-01-23,63122
2018-01-24,63167
2018-01-25,62943
2018-01-26,62533
2018-01-29,62403
2018-01-30,62242
2018-01-31,62024
2018-02-01,62174
2018-02-02,62216
2018-02-05,62228
2018-02-06,62367
2018-02-07,62622
2018-02-08,62565
2018-02-09,62587
2018-02-14,62665
2018-02-15,62460
2018-02-16,62313
2018-02-19,62292
2018-02-20,62217
2018-02-21,62268
2018-02-22,62226
2018-02-23,62118
2018-02-26,62124
2018-02-27,61815
2018-02-28,61509
2018-03-01,61450
2018-03-02,61767
2018-03-05,61707
2018-03-06,62456
2018-03-07,62610
2018-03-08,62515
2018-03-09,62414
2018-03-12,62364
2018-03-13,62390
2018-03-14,62235
2018-03-15,61951
2018-03-16,61689
2018-03-19,61604
2018-03-20,61559
2018-03-21,61616
2018-03-22,61137
2018-03-23,60899
2018-03-26,60920
2018-03-27,60722
2018-03-28,61726
2018-04-03,61548
2018-04-04,61566
2018-04-05,61667
2018-04-06,61610
2018-04-09,61668
2018-04-10,61769
2018-04-11,61840
2018-04-12,61832
2018-04-13,61648
2018-04-16,61377
2018-04-17,61476
2018-04-18,61364
2018-04-19,62456
2018-04-20,61599
2018-04-23,61185
2018-04-24,60795
2018-04-25,59424
2018-04-26,58401
2018-04-27,56623
2018-05-02,55998
2018-05-03,56147
2018-05-04,56015
2018-05-07,55593
2018-05-08,55196
2018-05-09,57016
2018-05-10,56322
2018-05-11,54428
2018-05-14,53422
2018-05-15,52727
2018-05-16,52433
2018-05-17,54427
2018-05-18,54321
2018-05-21,54274
2018-05-22,54262
2018-05-23,53598
2018-05-24,52102
2018-05-28,51930
2018-05-29,50922
2018-05-30,50590
2018-05-31,50098
2018-06-01,50213
2018-06-04,49928
2018-06-05,49958
2018-06-06,50040
2018-06-07,49851
2018-06-08,49650
2018-06-11,49638
2018-06-12,49100
2018-06-13,48973
2018-06-14,49065
2018-06-15,48468
2018-06-18,48286
2018-06-19,48102
2018-06-21,48478
2018-06-22,63274
2018-06-25,63213
2018-06-26,63162
2018-06-27,62994
2018-06-28,62950
2018-06-29,61881
2018-07-02,61234
2018-07-03,61093
2018-07-04,61085
2018-07-05,60943
2018-07-06,60922
2018-07-10,60683
2018-07-11,60547
2018-07-12,60712
2018-07-13,61322
2018-07-16,61308
2018-07-17,60950
2018-07-18,59921
2018-07-19,59711
2018-07-20,59738
2018-07-23,59434
2018-07-24,59112
2018-07-25,58800
2018-07-26,58536
2018-07-27,58095
2018-07-30,58087
2018-07-31,57996
2018-08-01,57828
2018-08-02,57741
2018-08-03,57799
2018-08-06,57689
2018-08-07,57657
2018-08-08,57580
2018-08-09,57519
